US1ILCP0081,20170101,PRCP,0,,,N,
US1ILCP0081,20170101,SNOW,0,,,N,
US1ILCP0081,20170101,SNWD,0,,,N,
US1GAFT0019,20170101,PRCP,76,,,N,
US1IACL0002,20170101,PRCP,0,,,N,
US1IACL0002,20170101,SNOW,0,,,N,
US1HIHN0025,20170101,PRCP,0,T,,N,
US1ILCK0232,20170101,PRCP,0,,,N,
US1ILCP0072,20170101,PRCP,0,,,N,
US1ILCP0072,20170101,SNOW,0,,,N,
CA005030984,20170101,TMAX,-109,,,C,
CA005030984,20170101,TMIN,-192,,,C,
CA005030984,20170101,PRCP,0,,,C,
CA005030984,20170101,SNWD,320,,,C,
CA005030984,20170101,TAVG,-151,,,C,
CA005030984,20170101,WDFG,32,,,C,
CA005030984,20170101,WSFG,410,,,C,
US1FLPN0055,20170101,PRCP,0,,,N,
US1FLPN0055,20170101,SNOW,0,,,N,
US1FLPS0018,20170101,PRCP,0,,,N,
US1FLPS0018,20170101,SNOW,0,,,N,
CA005023225,20170101,PRCP,4,,,C,
CA005023225,20170101,SNOW,4,,,C,
CA005023225,20170101,SNWD,410,,,C,
US1FLOK0003,20170101,PRCP,244,,,N,
US1FLMT0026,20170101,PRCP,0,,,N,
US1GACS0012,20170101,PRCP,97,,,N,
ASN00014651,20170101,PRCP,24,,,a,
US1FLGC0003,20170101,PRCP,0,,,N,
US1FLGC0003,20170101,SNOW,0,,,N,
US1FLHD0003,20170101,PRCP,0,,,N,
US1CTFR0025,20170101,PRCP,3,,,N,
US1CTFR0025,20170101,SNOW,0,,,N,
US1CTFR0025,20170101,SNWD,0,,,N,
US1CTFR0025,20170101,WESD,0,,,N,
US1CTFR0025,20170101,WESF,0,,,N,
US1CTFR0042,20170101,PRCP,8,,,N,
US1DEKN0021,20170101,PRCP,0,,,N,
CA003076680,20170101,TMAX,-85,,,C,
CA003076680,20170101,TMIN,-179,,,C,
CA003076680,20170101,TAVG,-132,,,C,
CA003076680,20170101,WDFG,0,,,C,
CA003076680,20170101,WSFG,0,,,C,
ASN00014167,20170101,PRCP,166,,,a,
US1CORG0021,20170101,PRCP,8,,,N,
US1CORG0021,20170101,SNOW,5,,,N,
US1COOR0019,20170101,PRCP,0,,,N,
US1COOR0019,20170101,SNOW,0,,,N,
US1COLR1095,20170101,PRCP,0,,,N,
US1COLR1095,20170101,SNOW,0,,,N,
CA003072151,20170101,TMAX,-100,,,C,
CA003072151,20170101,TMIN,-156,,,C,
CA003072151,20170101,PRCP,6,,,C,
CA003072151,20170101,TAVG,-128,,,C,
CA003072151,20170101,WDFG,0,,,C,
CA003072151,20170101,WSFG,0,,,C,
ASN00069013,20170101,PRCP,0,,,a,
CA003031094,20170101,TMAX,-79,,,C,
CA003031094,20170101,TMIN,-187,,,C,
CA003031094,20170101,PRCP,11,,,C,
CA003031094,20170101,SNWD,70,,,C,
CA003031094,20170101,TAVG,-133,,,C,
CA003031094,20170101,WDFG,1,,,C,
CA003031094,20170101,WSFG,410,,,C,
ASN00068151,20170101,TMAX,254,,,a,
ASN00068151,20170101,TMIN,200,,,a,
ASN00068151,20170101,PRCP,0,,,a,
US1COEP0343,20170101,PRCP,0,,,N,
US1COEP0343,20170101,SNOW,0,,,N,
US1COEP0343,20170101,SNWD,0,T,,N,
US1COEP0343,20170101,WESF,0,,,N,
US1COEP0061,20170101,PRCP,0,,,N,
US1COEP0061,20170101,SNOW,0,,,N,
US1COEP0061,20170101,SNWD,0,T,,N,
US1COEP0202,20170101,PRCP,0,,,N,
US1COEP0202,20170101,SNOW,0,,,N,
USW00024061,20170101,TMAX,-77,,,W,
USW00024061,20170101,TMIN,-205,,,W,
USW00024061,20170101,PRCP,8,,,W,
USW00024061,20170101,SNOW,8,,,W,
USW00024061,20170101,SNWD,100,,,W,
USW00024061,20170101,AWND,28,,,W,
USW00024061,20170101,WDF2,300,,,W,
USW00024061,20170101,WDF5,310,,,W,
USW00024061,20170101,WSF2,72,,,W,
USW00024061,20170101,WSF5,85,,,W,
USW00024061,20170101,WT01,1,,,W,
USW00024229,20170101,TMAX,44,,,W,2400
USW00024229,20170101,TMIN,0,,,W,2400
USW00024229,20170101,PRCP,13,,,W,2400
USW00024229,20170101,SNOW,0,,,H,
USW00024229,20170101,SNWD,0,,,H,
USW00024229,20170101,AWND,35,,,W,
USW00024229,20170101,TAVG,23,H,,S,
USW00024229,20170101,WDF2,210,,,W,
USW00024229,20170101,WDF5,210,,,W,
USW00024229,20170101,WSF2,76,,,W,
USW00024229,20170101,WSF5,98,,,W,
USW00024229,20170101,WT01,1,,,W,
USW00094626,20170101,TMAX,11,,,W,
USW00094626,20170101,TMIN,-88,,,W,
USW00094626,20170101,PRCP,8,,,W,
USW00094626,20170101,AWND,20,,,W,
USW00094626,20170101,PGTM,1857,,,W,
USW00094626,20170101,WDF2,320,,,W,
USW00094626,20170101,WDF5,310,,,W,
USW00094626,20170101,WSF2,54,,,W,
USW00094626,20170101,WSF5,107,,,W,
USW00012876,20170101,TMAX,278,,,W,
USW00012876,20170101,TMIN,128,,,W,
USW00012876,20170101,PRCP,0,,,W,
USW00012876,20170101,SNOW,0,,,W,
USW00012876,20170101,SNWD,0,,,W,
USW00012876,20170101,AWND,25,,,W,
USW00012876,20170101,WDF2,150,,,W,
USW00012876,20170101,WDF5,120,,,W,
USW00012876,20170101,WSF2,63,,,W,
USW00012876,20170101,WSF5,85,,,W,
USW00012876,20170101,WT01,1,,,W,
USW00014719,20170101,TMAX,89,,,W,
USW00014719,20170101,TMIN,-66,,,W,
USW00014719,20170101,PRCP,5,,,W,
USW00014719,20170101,AWND,31,,,W,
USW00014719,20170101,PGTM,9,,,W,
USW00014719,20170101,WDF2,320,,,W,
USW00014719,20170101,WDF5,220,,,W,
USW00014719,20170101,WSF2,98,,,W,
USW00014719,20170101,WSF5,121,,,W,
USW00004131,20170101,TMAX,-85,,,R,
USW00004131,20170101,TMIN,-265,,,R,
USW00004131,20170101,PRCP,17,,,R,
USW00012842,20170101,TMAX,272,,,W,2400
USW00012842,20170101,TMIN,150,,,W,2400
USW00012842,20170101,PRCP,0,,,W,2400
USW00012842,20170101,SNOW,0,,,W,
USW00012842,20170101,SNWD,0,,,W,
USW00012842,20170101,AWND,22,,,W,
USW00012842,20170101,TAVG,201,H,,S,
USW00012842,20170101,WDF2,140,,,W,
USW00012842,20170101,WDF5,140,,,W,
USW00012842,20170101,WSF2,63,,,W,
USW00012842,20170101,WSF5,89,,,W,
USW00012842,20170101,WT08,1,,,W,
US1COAD0119,20170101,PRCP,0,,,N,
US1COAD0119,20170101,SNOW,0,,,N,
USW00003967,20170101,TMAX,72,,,W,
USW00003967,20170101,TMIN,-55,,,W,
USW00003967,20170101,PRCP,0,,,W,
USW00003967,20170101,AWND,35,,,W,
USW00003967,20170101,WDF2,110,,,W,
USW00003967,20170101,WDF5,110,,,W,
USW00003967,20170101,WSF2,63,,,W,
USW00003967,20170101,WSF5,89,,,W,
US1CASN0114,20170101,PRCP,0,,,N,
US1CASN0114,20170101,SNOW,0,,,N,
CA002201903,20170101,TMAX,-247,,,C,
CA002201903,20170101,TMIN,-288,,,C,
CA002201903,20170101,PRCP,0,,,C,
CA002201903,20170101,SNWD,240,,,C,
CA002201903,20170101,TAVG,-268,,,C,
CA002201903,20170101,WDFG,0,,,C,
CA002201903,20170101,WSFG,0,,,C,
USS0018F01S,20170101,TMAX,-34,,,T,
USS0018F01S,20170101,TMIN,-115,,,T,
USS0018F01S,20170101,TOBS,-107,,,T,
USS0018F01S,20170101,PRCP,0,,,T,
USS0018F01S,20170101,SNWD,432,,,T,
USS0018F01S,20170101,TAVG,-83,,,T,
USS0018F01S,20170101,WESD,864,,,T,
USS0019L03S,20170101,TMAX,41,,,T,
USS0019L03S,20170101,TMIN,-102,,,T,
USS0019L03S,20170101,TOBS,-62,,,T,
USS0019L03S,20170101,PRCP,25,,,T,
USS0019L03S,20170101,SNWD,356,,,T,
USS0019L03S,20170101,TAVG,-53,,,T,
USS0019L03S,20170101,WESD,991,,,T,
USW00003048,20170101,TMAX,105,,,R,
USW00003048,20170101,TMIN,6,,,R,
USW00003048,20170101,PRCP,0,,,R,
USW00003889,20170101,TMAX,100,,,W,0700
USW00003889,20170101,TMIN,39,,,W,0700
USW00003889,20170101,PRCP,20,,,W,2400
USW00003889,20170101,SNOW,0,,,W,
USW00003889,20170101,SNWD,0,,,W,
USW00003889,20170101,AWND,6,,,W,
USW00003889,20170101,TAVG,59,H,,S,
USW00003889,20170101,WDF2,80,,,W,
USW00003889,20170101,WDF5,80,,,W,
USW00003889,20170101,WSF2,31,,,W,
USW00003889,20170101,WSF5,49,,,W,
USW00003889,20170101,WT01,1,,,W,
USW00003889,20170101,WT02,1,,,W,
USS0014G01S,20170101,TMAX,-42,,,T,
USS0014G01S,20170101,TMIN,-107,,,T,
USS0014G01S,20170101,TOBS,-103,,,T,
USS0014G01S,20170101,PRCP,0,,,T,
USS0014G01S,20170101,SNWD,813,,,T,
USS0014G01S,20170101,TAVG,-73,,,T,
USS0014G01S,20170101,WESD,2007,,,T,
USS0017B04S,20170101,TMAX,-62,,,T,
USS0017B04S,20170101,TMIN,-128,,,T,
USS0017B04S,20170101,TOBS,-128,,,T,
USS0017B04S,20170101,PRCP,102,,,T,
USS0017B04S,20170101,SNWD,1016,,,T,
USS0017B04S,20170101,TAVG,-89,,,T,
USS0017B04S,20170101,WESD,1981,,,T,
CA001168204,20170101,TMAX,-125,,,C,
CA001168204,20170101,PRCP,0,,,C,
CA001168204,20170101,SNOW,0,,,C,
USS0014C04S,20170101,TMAX,-68,,,T,
USS0014C04S,20170101,TMIN,-185,,,T,
USS0014C04S,20170101,TOBS,-185,,,T,
USS0014C04S,20170101,PRCP,0,,,T,
USS0014C04S,20170101,SNWD,1041,,,T,
USS0014C04S,20170101,TAVG,-110,,,T,
USS0014C04S,20170101,WESD,2184,,,T,
US1CASA0045,20170101,PRCP,0,,,N,
USS0014F03S,20170101,TMAX,-63,,,T,
USS0014F03S,20170101,TMIN,-198,,,T,
USS0014F03S,20170101,TOBS,-189,,,T,
USS0014F03S,20170101,PRCP,0,,,T,
USS0014F03S,20170101,SNWD,991,,,T,
USS0014F03S,20170101,TAVG,-135,,,T,
USS0014F03S,20170101,WESD,2159,,,T,
USS0013D26S,20170101,TMAX,-93,,,T,
USS0013D26S,20170101,TMIN,-185,,,T,
USS0013D26S,20170101,TOBS,-185,,,T,
USS0013D26S,20170101,PRCP,0,,,T,
USS0013D26S,20170101,SNWD,483,,,T,
USS0013D26S,20170101,TAVG,-150,,,T,
USS0013D26S,20170101,WESD,889,,,T,
USS0011G01S,20170101,TMAX,-23,,,T,
USS0011G01S,20170101,TMIN,-182,,,T,
USS0011G01S,20170101,TOBS,-86,,,T,
USS0011G01S,20170101,PRCP,25,,,T,
USS0011G01S,20170101,SNWD,686,,,T,
USS0011G01S,20170101,TAVG,-81,,,T,
USS0011G01S,20170101,WESD,1295,,,T,
USS0011G06S,20170101,TMAX,-59,,,T,
USS0011G06S,20170101,TMIN,-120,,,T,
USS0011G06S,20170101,TOBS,-89,,,T,
USS0011G06S,20170101,PRCP,51,,,T,
USS0011G06S,20170101,SNWD,1143,,,T,
USS0011G06S,20170101,TAVG,-82,,,T,
USS0011G06S,20170101,WESD,2515,,,T,
USS0008M07S,20170101,TMAX,-5,,,T,
USS0008M07S,20170101,TMIN,-131,,,T,
USS0008M07S,20170101,TOBS,-38,,,T,
USS0008M07S,20170101,PRCP,0,,,T,
USS0008M07S,20170101,SNWD,914,,,T,
USS0008M07S,20170101,TAVG,-45,,,T,
USS0008M07S,20170101,WESD,2311,,,T,
USR0000TSBS,20170101,TMAX,183,H,,U,
USR0000TSBS,20170101,TMIN,139,H,,U,
USR0000TSBS,20170101,TAVG,158,,,U,
CA001107010,20170101,TMAX,50,,,C,
CA001107010,20170101,TMIN,14,,,C,
CA001107010,20170101,TAVG,32,,,C,
CA001107010,20170101,WDFG,36,,,C,
CA001107010,20170101,WSFG,700,,,C,
USS0006J03S,20170101,TMAX,-6,,,T,
USS0006J03S,20170101,TMIN,-138,,,T,
USS0006J03S,20170101,TOBS,-38,,,T,
USS0006J03S,20170101,PRCP,51,,,T,
USS0006J03S,20170101,SNWD,1041,,,T,
USS0006J03S,20170101,TAVG,-68,,,T,
USS0006J03S,20170101,WESD,2692,,,T,
USR0000TLEW,20170101,TMAX,117,H,,U,
USR0000TLEW,20170101,TMIN,72,H,,U,
USR0000TLEW,20170101,TAVG,94,,,U,
USR0000CHAS,20170101,TMAX,61,H,,U,
USR0000CHAS,20170101,TMIN,22,H,,U,
USR0000CHAS,20170101,TAVG,47,,,U,
USR0000MMAR,20170101,TMAX,222,H,,U,
USR0000MMAR,20170101,TMIN,167,H,,U,
USR0000MMAR,20170101,TAVG,183,,,U,
US1CALK0006,20170101,PRCP,8,,,N,
US1CAKN0026,20170101,PRCP,147,,,N,
US1CAKN0026,20170101,SNOW,152,,,N,
US1CAKN0026,20170101,SNWD,152,,,N,
US1CALA0031,20170101,PRCP,20,,,N,
USR0000CCAS,20170101,TMAX,83,H,,U,
USR0000CCAS,20170101,TMIN,39,H,,U,
USR0000CCAS,20170101,TAVG,62,,,U,
USR0000CFIV,20170101,TMAX,106,H,,U,
USR0000CFIV,20170101,TMIN,22,H,,U,
USR0000CFIV,20170101,TAVG,64,,,U,
US1CAHM0054,20170101,PRCP,0,T,,N,
USR0000AHOW,20170101,TMAX,-9,H,,U,
USR0000AHOW,20170101,TMIN,-103,H,,U,
USR0000AHOW,20170101,TAVG,-39,,,U,
USR0000ABRO,20170101,TMAX,-83,H,,U,
USR0000ABRO,20170101,TMIN,-106,H,,U,
USR0000ABRO,20170101,TAVG,-94,,,U,
US1AZCN0042,20170101,PRCP,20,,,N,
US1AZMR0082,20170101,PRCP,74,,,N,
US1AZPM0214,20170101,PRCP,15,,,N,
USC00509314,20170101,TMAX,-100,,,7,1630
USC00509314,20170101,TMIN,-189,,,7,1630
USC00509314,20170101,TOBS,-189,,,7,1630
USC00509314,20170101,PRCP,0,,,7,1630
USC00509314,20170101,SNOW,0,,,7,
USC00509314,20170101,SNWD,305,,,7,1630
USC00477118,20170101,PRCP,0,,,7,2230
USC00477118,20170101,SNOW,0,,,7,
USC00477118,20170101,SNWD,203,,,7,2230
USC00470645,20170101,TMAX,-11,,,7,0800
USC00470645,20170101,TMIN,-117,,,7,0800
USC00470645,20170101,TOBS,-94,,,7,0800
USC00470645,20170101,PRCP,0,,,7,0800
USC00470645,20170101,SNOW,0,,,7,
USC00470645,20170101,SNWD,51,,,7,0800
USC00455704,20170101,TMAX,17,,,7,0800
USC00455704,20170101,TMIN,-33,,,7,0800
USC00455704,20170101,TOBS,-17,,,7,0800
USC00426568,20170101,TMAX,-11,,,7,1600
USC00426568,20170101,TMIN,-172,,,7,1600
USC00426568,20170101,PRCP,0,,,7,1600
USC00426568,20170101,SNOW,0,,,7,
USC00421168,20170101,TMAX,72,,,7,0800
USC00421168,20170101,TMIN,-78,,,7,0800
USC00421168,20170101,TOBS,-39,,,7,0800
USC00421168,20170101,PRCP,0,,,7,0800
USC00421168,20170101,SNOW,0,,,7,
USC00421168,20170101,SNWD,0,,,7,0800
USC00426053,20170101,TMAX,67,,,7,0800
USC00426053,20170101,TMIN,-22,,,7,0800
USC00426053,20170101,TOBS,-6,,,7,0800
USC00426053,20170101,PRCP,3,,,7,0800
USC00426053,20170101,SNOW,0,,,7,
USC00426053,20170101,SNWD,0,T,,7,0800
USC00419361,20170101,TMAX,178,,,7,0800
USC00419361,20170101,TMIN,89,,,7,0800
USC00419361,20170101,TOBS,150,,,7,0800
USC00419361,20170101,PRCP,28,,,7,0800
USC00419361,20170101,SNOW,0,,,7,
USC00419361,20170101,SNWD,0,,,7,
USC00419361,20170101,SN52,211,,,7,0800
USC00419361,20170101,SX52,211,,,7,0800
USC00412238,20170101,TMAX,67,,,7,0630
USC00412238,20170101,TMIN,-44,,,7,0630
USC00412238,20170101,TOBS,-44,,,7,0630
USC00412238,20170101,PRCP,0,,,7,0630
USC00412238,20170101,SNOW,0,,,7,
USC00412238,20170101,SNWD,0,,,7,
USC00385633,20170101,TMAX,111,,,7,1700
USC00385633,20170101,TMIN,56,,,7,1700
USC00385633,20170101,TOBS,106,,,7,1700
USC00385633,20170101,PRCP,0,T,,7,1700
ASN00060095,20170101,PRCP,20,,,a,
USC00363028,20170101,TMAX,44,,,7,0700
USC00363028,20170101,TMIN,-33,,,7,0700
USC00363028,20170101,TOBS,-33,,,7,0700
USC00363028,20170101,PRCP,30,,,7,0700
USC00363028,20170101,SNOW,0,,,7,
USC00363028,20170101,SNWD,51,,,7,0700
USC00363028,20170101,WT06,1,,,7,
USC00355392,20170101,TMAX,61,,,7,0600
USC00355392,20170101,TMIN,-17,,,7,0600
USC00355392,20170101,TOBS,17,,,7,0600
USC00355392,20170101,PRCP,0,,,7,0600
USC00350265,20170101,TMAX,94,,,7,0800
USC00350265,20170101,TMIN,-17,,,7,0800
USC00350265,20170101,TOBS,-17,,,7,0800
USC00350265,20170101,PRCP,0,,,7,0800
SWE00140492,20170101,SNWD,30,,,E,
USC00349404,20170101,TMAX,100,,,7,0700
USC00349404,20170101,TMIN,-44,,,7,0700
USC00349404,20170101,TOBS,-22,,,7,0700
USC00349404,20170101,PRCP,0,,,7,0700
USC00340027,20170101,TMAX,139,,,7,2400
USC00340027,20170101,TMIN,0,,,7,2400
USC00340027,20170101,PRCP,3,,,7,2400
USC00340027,20170101,SN32,78,,,7,2400
USC00340027,20170101,SX32,117,,,7,2400
USC00348900,20170101,TMAX,122,,,7,2400
USC00348900,20170101,TMIN,44,,,7,2400
USC00348900,20170101,PRCP,5,,,7,2400
USC00348900,20170101,SN32,72,,,7,2400
USC00348900,20170101,SX32,117,,,7,2400
USC00336949,20170101,TMAX,44,,,7,
USC00336949,20170101,TMIN,-44,,,7,
USC00336949,20170101,TOBS,-44,,,7,
USC00336949,20170101,PRCP,8,,,7,0700
USC00336949,20170101,SNOW,0,,,7,
USC00336949,20170101,SNWD,0,T,,7,
USC00331042,20170101,TMAX,67,,,7,0800
USC00331042,20170101,TMIN,-61,,,7,0800
USC00331042,20170101,TOBS,-61,,,7,0800
USC00331042,20170101,PRCP,0,,,7,0800
USC00317344,20170101,TMAX,56,,,7,0730
USC00317344,20170101,TMIN,-39,,,7,0730
USC00317344,20170101,TOBS,28,,,7,0730
USC00317344,20170101,PRCP,135,,,7,0730
USC00317344,20170101,SNOW,0,T,,7,
USC00317344,20170101,SNWD,0,,,7,0730
USC00317344,20170101,SN32,6,,,7,0730
USC00317344,20170101,SX32,28,,,7,0730
USC00322605,20170101,PRCP,0,,,7,0900
ASN00056240,20170101,PRCP,0,,,a,
USC00314496,20170101,TMAX,39,,,7,0700
USC00314496,20170101,TMIN,-100,,,7,0700
USC00314496,20170101,TOBS,22,,,7,0700
USC00314496,20170101,PRCP,0,T,,7,0700
USC00314496,20170101,SNOW,0,,,7,
USC00314496,20170101,SNWD,0,,,7,0700
SWE00137802,20170101,SNWD,0,,,E,
USC00310090,20170101,TMAX,94,,,7,0700
USC00310090,20170101,TMIN,44,,,7,0700
USC00310090,20170101,PRCP,66,,,7,0700
ASN00008296,20170101,TMAX,359,,,a,
ASN00008296,20170101,TMIN,186,,,a,
ASN00008296,20170101,PRCP,0,,,a,
SP000008410,20170101,TMAX,136,,,E,
SP000008410,20170101,TMIN,10,,,E,
SP000008410,20170101,PRCP,0,,,E,
USC00300317,20170101,TOBS,-28,,,7,
USC00300317,20170101,PRCP,0,,,7,0600
USC00300317,20170101,SNOW,0,,,7,
USC00300317,20170101,SNWD,51,,,7,0600
USC00294112,20170101,TMAX,189,,,7,0700
USC00294112,20170101,TMIN,61,,,7,0700
USC00294112,20170101,PRCP,0,,,7,0700
USC00294112,20170101,SNOW,0,,,7,
USC00294112,20170101,SNWD,0,,,7,
ASN00026012,20170101,PRCP,2,,,a,
ASN00055322,20170101,PRCP,0,,,a,
ASN00004036,20170101,PRCP,0,,,a,
ASN00024580,20170101,TMAX,229,,,a,
ASN00024580,20170101,TMIN,137,,,a,
ASN00024580,20170101,PRCP,0,,,a,
USC00258806,20170101,TMAX,33,,,7,0700
USC00258806,20170101,TMIN,-100,,,7,0700
USC00258806,20170101,TOBS,-94,,,7,0700
USC00258806,20170101,PRCP,0,,,7,0700
USC00252690,20170101,PRCP,0,T,,7,0800
USC00252690,20170101,SNOW,0,T,,7,
USC00252690,20170101,SNWD,0,,,7,0800
USC00252690,20170101,WT06,1,,,7,
USC00248957,20170101,TMAX,-83,,,7,2000
USC00248957,20170101,TMIN,-172,,,7,2000
USC00248957,20170101,TOBS,-117,,,7,2000
USC00248957,20170101,PRCP,0,,,7,2000
USC00248957,20170101,SNOW,0,,,7,
USC00248957,20170101,SNWD,356,,,7,
USC00219072,20170101,TMAX,0,,,7,0600
USC00219072,20170101,TMIN,-78,,,7,0600
USC00219072,20170101,TOBS,-56,,,7,0600
USC00219072,20170101,PRCP,0,,,7,0600
USC00219072,20170101,SNOW,0,,,7,
USC00219072,20170101,SNWD,51,,,7,0600
RQW00011630,20170101,TMAX,278,,,W,2400
RQW00011630,20170101,TMIN,239,,,W,2400
RQW00011630,20170101,PRCP,0,,,W,2400
RQW00011630,20170101,AWND,46,,,W,
RQW00011630,20170101,PGTM,126,,,W,
RQW00011630,20170101,WDF2,70,,,W,
RQW00011630,20170101,WDF5,50,,,W,
RQW00011630,20170101,WSF2,67,,,W,
RQW00011630,20170101,WSF5,98,,,W,
USC00166466,20170101,PRCP,724,,,7,0800
USC00146168,20170101,PRCP,0,,,7,0700
USC00146168,20170101,SNOW,0,,,7,
USC00146168,20170101,SNWD,0,,,7,0700
NLE00109378,20170101,PRCP,41,,,E,
NLE00109378,20170101,SNWD,0,,,E,
NOE00109640,20170101,TMAX,74,,,E,
NOE00109640,20170101,TMIN,40,,,E,
NOE00109640,20170101,PRCP,0,,,E,
NOE00109640,20170101,SNWD,0,,,E,
NLE00109328,20170101,PRCP,25,,,E,
NLE00109328,20170101,SNWD,0,,,E,
USC00133980,20170101,PRCP,0,,,H,
USC00112745,20170101,TMAX,6,,,7,0700
USC00112745,20170101,TMIN,-106,,,7,0700
USC00112745,20170101,TOBS,-100,,,7,0700
USC00112745,20170101,PRCP,0,,,7,0700
USC00112745,20170101,SNOW,0,,,7,
USC00112745,20170101,SNWD,0,,,7,0700
NLE00101933,20170101,PRCP,42,,,E,
NLE00101933,20170101,SNWD,0,,,E,
NLE00109144,20170101,PRCP,5,,,E,
NLE00109144,20170101,SNWD,0,,,E,
USC00093060,20170101,TMAX,94,,,7,0700
USC00093060,20170101,TMIN,-17,,,7,0700
USC00093060,20170101,TOBS,50,,,7,0700
USC00093060,20170101,PRCP,38,,,7,0700
USC00093060,20170101,SNOW,0,,,7,
USC00093060,20170101,SNWD,0,,,7,
USC00091266,20170101,TMAX,144,,,7,0700
USC00091266,20170101,TMIN,28,,,7,0700
USC00091266,20170101,TOBS,144,,,7,0700
USC00091266,20170101,PRCP,0,T,,7,0700
USC00080414,20170101,TMAX,267,,,7,0800
USC00080414,20170101,TMIN,161,,,7,0800
USC00080414,20170101,TOBS,267,,,7,0800
USC00080414,20170101,PRCP,0,,,7,0800
USC00053500,20170101,TMAX,0,,,7,1630
USC00053500,20170101,TMIN,-178,,,7,1630
USC00053500,20170101,TOBS,-22,,,7,1630
USC00053500,20170101,PRCP,0,,,7,1630
USC00036768,20170101,TMAX,106,,,7,0700
USC00036768,20170101,TMIN,61,,,7,0700
USC00036768,20170101,TOBS,78,,,7,0700
USC00036768,20170101,PRCP,20,,,7,0530
USC00036768,20170101,SNOW,0,,,7,
USC00036768,20170101,SNWD,0,,,7,
USC00031829,20170101,PRCP,0,,,7,0700
USC00031829,20170101,SNOW,0,,,7,
USC00031829,20170101,SNWD,0,,,7,
USC00027281,20170101,TMAX,128,,,7,0700
USC00027281,20170101,TMIN,89,,,7,0700
USC00027281,20170101,TOBS,89,,,7,0700
USC00027281,20170101,PRCP,127,,,7,0700
USC00027281,20170101,SNOW,0,,,7,
USC00027281,20170101,SNWD,0,,,7,
USC00027281,20170101,EVAP,0,,,7,0700
USC00027281,20170101,MNPN,94,,,7,
USC00027281,20170101,MXPN,100,,I,7,
US1WYSW0010,20170101,PRCP,0,,,N,
US1WYSW0010,20170101,SNOW,0,,,N,
US1WYSW0010,20170101,SNWD,0,T,,N,
USC00013575,20170101,TMAX,94,,,7,0700
USC00013575,20170101,TMIN,6,,,7,0700
USC00013575,20170101,TOBS,83,,,7,0700
USC00013575,20170101,PRCP,145,,,7,0700
USC00013575,20170101,SNOW,0,,,7,
USC00013575,20170101,SNWD,0,,,7,
USC00026653,20170101,TMAX,67,,,7,1600
USC00026653,20170101,TMIN,0,,,7,1600
USC00026653,20170101,PRCP,127,,,7,1600
USC00026653,20170101,SNOW,0,,,7,
USC00026653,20170101,SNWD,0,,,7,1600
ASN00006010,20170101,PRCP,0,,,a,
US1WIKN0006,20170101,PRCP,0,,,N,
US1WIKN0006,20170101,SNOW,0,,,N,
US1WIKN0006,20170101,SNWD,0,,,N,
US1WIKN0006,20170101,WESD,0,,,N,
US1WIKN0006,20170101,WESF,0,,,N,
US1VTCH0019,20170101,PRCP,0,T,,N,
US1VTCH0019,20170101,SNOW,3,,,N,
US1VTCH0019,20170101,SNWD,51,,,N,
US1VTOG0007,20170101,PRCP,20,,,N,
US1VTOG0007,20170101,SNOW,25,,,N,
US1VTOG0007,20170101,SNWD,305,,,N,
US1VARH0003,20170101,PRCP,20,,,N,
US1TXWM0044,20170101,PRCP,0,,,N,
US1TXWM0044,20170101,SNOW,0,,,N,
US1TXCML113,20170101,PRCP,0,T,,N,
